,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,10244,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19397900.0,19397900.0,False,,1,,,,2023-06-10T04:27:00.000Z,25871.64536881799,11591423987.263695,-2.9834,-1.77076266,-2.13147771,-4.6316697,-5.68301767,-14.18125221,25.41962156,501855589699.7945,46.9215,543304552745.18,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
1,1027,Ethereum,ETH,ethereum,6986,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120227838.14401524,120227838.14401524,True,,2,,,,2023-06-10T04:27:00.000Z,1796.2697141505823,4959279140.979109,6.6161,-1.78591064,-2.26633444,-5.42300836,-1.67725142,-6.54710158,21.36708554,215961624455.89273,20.3294,215961624455.89,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
2,825,Tether,USDT,tether,55284,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83356513307.21814,86086529362.37724,True,,3,,,,2023-06-10T04:27:00.000Z,1.0001314304935705,21026967716.940704,15.1351,0.03194676,0.00917914,-0.0212404,-0.0549301,-0.08049484,-0.97708609,83367468894.90442,7.8478,86097843757.42,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-06-10 11:29:04.705394
3,1839,BNB,BNB,bnb,1454,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1']",,155854865.9814956,155854865.9814956,False,,4,,,,2023-06-10T04:27:00.000Z,238.4410498178223,622585121.8166267,13.1273,-5.91401944,-8.41310612,-21.99755013,-23.59266443,-27.22584576,-14.60880365,37162197863.8438,3.4745,37162197863.84,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
4,3408,USD Coin,USDC,usd-coin,12903,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28334650111.887634,28334650111.887634,False,,5,,,,2023-06-10T04:27:00.000Z,0.9998370288429677,2970725387.1707516,6.8745,-0.00034933,-0.00552789,-0.01459063,-0.02314915,-0.01683471,1.64044209,28330032381.174793,2.6487,28330032381.17,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-06-10 11:29:04.705394
5,52,XRP,XRP,xrp,961,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,51987017573.0,99988884267.0,False,,6,,,,2023-06-10T04:27:00.000Z,0.509756260269993,1447334517.3593268,57.9853,-3.35383226,-2.89610578,-2.89208493,18.85715278,-1.29775097,39.11778928,26500707660.602886,2.4509,50975626027.0,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
6,74,Dogecoin,DOGE,dogecoin,725,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139704546383.7053,139704546383.7053,True,,7,,,,2023-06-10T04:27:00.000Z,0.06431854970801149,460598490.8883559,172.953,-6.49443022,-5.15851326,-11.19851671,-11.43509412,-24.06393672,-3.58126184,8985593811.015545,0.8332,8985593811.02,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
7,2010,Cardano,ADA,cardano,834,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1']",45000000000.0,34904023504.49,35873953355.056,False,,8,,,,2023-06-10T04:27:00.000Z,0.25600862001756786,694095999.0400507,193.794,-9.28509423,-19.88048582,-32.05495335,-29.91638624,-36.19485401,-16.83156913,8935730890.445236,0.8355,11520387900.79,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
8,1958,TRON,TRX,tron,771,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,90129186567.78513,90129229262.22662,True,,9,71659659264.0,4935275688.301655,,2023-06-10T04:27:00.000Z,0.06887104598306418,356943677.81406045,124.855,-3.12210366,-10.92337238,-17.50410611,-0.40335179,2.44560395,15.92770874,6207291352.526099,0.5804,6207294292.94,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
9,2,Litecoin,LTC,litecoin,921,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73110751.72743528,84000000.0,False,,10,,,,2023-06-10T04:27:00.000Z,81.61326009188838,547076918.8879839,50.5413,-5.95212075,-6.89529699,-13.79084417,1.56469957,-15.27144813,17.38718763,5966806796.244653,0.5533,6855513847.72,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
10,5426,Solana,SOL,solana,470,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1']",,398317509.4337458,549750438.4099392,True,,11,,,,2023-06-10T04:27:00.000Z,14.494941673465727,652340387.3058419,177.1396,-12.11350582,-22.75726767,-31.40599099,-29.72213921,-32.26010479,-19.92145189,5773589066.7622795,0.5398,7968600539.71,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
11,3890,Polygon,MATIC,polygon,734,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,9289469069.28493,10000000000.0,False,,12,,,,2023-06-10T04:27:00.000Z,0.5887346711453606,597530609.4364488,121.0207,-15.09932079,-25.09306906,-34.42364482,-31.95983055,-47.56695366,-44.47066522,5469032517.620461,0.5113,5887346711.45,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
12,6636,Polkadot,DOT,polkadot-new,511,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1192788790.9726713,1322267668.277851,True,,13,,,,2023-06-10T04:27:00.000Z,4.44594920829667,126341532.35403219,25.0155,-8.60083373,-11.25879932,-15.48590419,-17.58155368,-29.97887728,-19.22565635,5303078380.89009,0.4958,5878734892.94,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
13,4687,Binance USD,BUSD,binance-usd,6902,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,4780579196.999097,4780579196.999097,True,,14,,,,2023-06-10T04:27:00.000Z,0.9990791298012875,2039614442.4837217,7.8674,-0.05873021,-0.07470791,-0.119287,-0.1341376,-0.13139792,-0.58215012,4776176904.083996,0.4417,4776176904.08,,2023-06-10T04:27:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-06-10 11:29:04.705394
14,4943,Dai,DAI,multi-collateral-dai,2321,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,4737099258.027453,4737099258.027453,True,,15,,,,2023-06-10T04:27:00.000Z,0.9965936398843245,132548480.16063409,25.1438,-0.23159711,-0.33465568,-0.30494241,-0.27504151,-0.35465058,1.5388864,4720962992.050913,0.4378,4720962992.05,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-06-10 11:29:04.705394
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1224,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,156847.67545214,156847.67545214,False,,16,,,,2023-06-10T04:27:00.000Z,26019.785703639107,88343208.27472317,-8.8626,-1.30128352,-1.69125009,-4.24941416,-5.22364511,-13.59730593,25.46747142,4081142903.378619,0.3774,4081142903.38,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-06-10 11:29:04.705394
16,5805,Avalanche,AVAX,avalanche,446,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,344889529.61825085,431608979.61825085,False,,17,,,,2023-06-10T04:27:00.000Z,11.712947999774851,175237071.84927016,56.9232,-11.28415541,-15.35180579,-19.20020343,-23.74623317,-35.16242396,-19.24939007,4039673126.0853806,0.3777,8433322559.84,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:04.705394
17,5994,Shiba Inu,SHIB,shiba-inu,539,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589349131560659.5,589590943020173.0,False,,18,,,,2023-06-10T04:27:00.000Z,6.41998420262083e-06,149009070.5584223,115.5791,-12.82882477,-19.06633402,-25.21566489,-27.63031847,-42.40300932,-37.66400722,3783612114.447739,0.3538,3785164540.2,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-06-10 11:29:04.705394
18,3957,UNUS SED LEO,LEO,unus-sed-leo,27,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,930151501.9,985239504.0,False,,19,,,,2023-06-10T04:27:00.000Z,3.5390851009091793,672583.47660897,-0.0525,-0.19277708,0.41548191,-1.80278556,-1.0210341,4.63912841,-2.52152752,3291885321.962586,0.3052,3486846449.43,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-06-10 11:29:04.705394
19,1975,Chainlink,LINK,chainlink,1183,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem']",1000000000.0,517099970.4527867,1000000000.0,False,,20,,,,2023-06-10T04:27:00.000Z,5.406783869804144,144105841.76080143,49.2902,-6.93511483,-9.50046407,-15.79251985,-17.02059373,-26.48565431,-12.92922069,2795847779.320327,0.2614,5406783869.8,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-06-10 11:29:04.705394
0,1,Bitcoin,BTC,bitcoin,10244,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19397900.0,19397900.0,False,,1,,,,2023-06-10T04:27:00.000Z,25871.64536881799,11591423987.263695,-2.9834,-1.77076266,-2.13147771,-4.6316697,-5.68301767,-14.18125221,25.41962156,501855589699.7945,46.9215,543304552745.18,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
1,1027,Ethereum,ETH,ethereum,6986,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120227838.14401524,120227838.14401524,True,,2,,,,2023-06-10T04:27:00.000Z,1796.2697141505823,4959279140.979109,6.6161,-1.78591064,-2.26633444,-5.42300836,-1.67725142,-6.54710158,21.36708554,215961624455.89273,20.3294,215961624455.89,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
2,825,Tether,USDT,tether,55284,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83356513307.21814,86086529362.37724,True,,3,,,,2023-06-10T04:27:00.000Z,1.0001314304935705,21026967716.940704,15.1351,0.03194676,0.00917914,-0.0212404,-0.0549301,-0.08049484,-0.97708609,83367468894.90442,7.8478,86097843757.42,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-06-10 11:29:05.121173
3,1839,BNB,BNB,bnb,1454,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1']",,155854865.9814956,155854865.9814956,False,,4,,,,2023-06-10T04:27:00.000Z,238.4410498178223,622585121.8166267,13.1273,-5.91401944,-8.41310612,-21.99755013,-23.59266443,-27.22584576,-14.60880365,37162197863.8438,3.4745,37162197863.84,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
4,3408,USD Coin,USDC,usd-coin,12903,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,28334650111.887634,28334650111.887634,False,,5,,,,2023-06-10T04:27:00.000Z,0.9998370288429677,2970725387.1707516,6.8745,-0.00034933,-0.00552789,-0.01459063,-0.02314915,-0.01683471,1.64044209,28330032381.174793,2.6487,28330032381.17,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-06-10 11:29:05.121173
5,52,XRP,XRP,xrp,961,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,51987017573.0,99988884267.0,False,,6,,,,2023-06-10T04:27:00.000Z,0.509756260269993,1447334517.3593268,57.9853,-3.35383226,-2.89610578,-2.89208493,18.85715278,-1.29775097,39.11778928,26500707660.602886,2.4509,50975626027.0,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
6,74,Dogecoin,DOGE,dogecoin,725,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,139704546383.7053,139704546383.7053,True,,7,,,,2023-06-10T04:27:00.000Z,0.06431854970801149,460598490.8883559,172.953,-6.49443022,-5.15851326,-11.19851671,-11.43509412,-24.06393672,-3.58126184,8985593811.015545,0.8332,8985593811.02,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
7,2010,Cardano,ADA,cardano,834,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1']",45000000000.0,34904023504.49,35873953355.056,False,,8,,,,2023-06-10T04:27:00.000Z,0.25600862001756786,694095999.0400507,193.794,-9.28509423,-19.88048582,-32.05495335,-29.91638624,-36.19485401,-16.83156913,8935730890.445236,0.8355,11520387900.79,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
8,1958,TRON,TRX,tron,771,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,90129186567.78513,90129229262.22662,True,,9,71659659264.0,4935275688.301655,,2023-06-10T04:27:00.000Z,0.06887104598306418,356943677.81406045,124.855,-3.12210366,-10.92337238,-17.50410611,-0.40335179,2.44560395,15.92770874,6207291352.526099,0.5804,6207294292.94,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
9,2,Litecoin,LTC,litecoin,921,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73110751.72743528,84000000.0,False,,10,,,,2023-06-10T04:27:00.000Z,81.61326009188838,547076918.8879839,50.5413,-5.95212075,-6.89529699,-13.79084417,1.56469957,-15.27144813,17.38718763,5966806796.244653,0.5533,6855513847.72,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
10,5426,Solana,SOL,solana,470,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1']",,398317509.4337458,549750438.4099392,True,,11,,,,2023-06-10T04:27:00.000Z,14.494941673465727,652340387.3058419,177.1396,-12.11350582,-22.75726767,-31.40599099,-29.72213921,-32.26010479,-19.92145189,5773589066.7622795,0.5398,7968600539.71,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
11,3890,Polygon,MATIC,polygon,734,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,9289469069.28493,10000000000.0,False,,12,,,,2023-06-10T04:27:00.000Z,0.5887346711453606,597530609.4364488,121.0207,-15.09932079,-25.09306906,-34.42364482,-31.95983055,-47.56695366,-44.47066522,5469032517.620461,0.5113,5887346711.45,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
12,6636,Polkadot,DOT,polkadot-new,511,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1192788790.9726713,1322267668.277851,True,,13,,,,2023-06-10T04:27:00.000Z,4.44594920829667,126341532.35403219,25.0155,-8.60083373,-11.25879932,-15.48590419,-17.58155368,-29.97887728,-19.22565635,5303078380.89009,0.4958,5878734892.94,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
13,4687,Binance USD,BUSD,binance-usd,6902,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,4780579196.999097,4780579196.999097,True,,14,,,,2023-06-10T04:27:00.000Z,0.9990791298012875,2039614442.4837217,7.8674,-0.05873021,-0.07470791,-0.119287,-0.1341376,-0.13139792,-0.58215012,4776176904.083996,0.4417,4776176904.08,,2023-06-10T04:27:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-06-10 11:29:05.121173
14,4943,Dai,DAI,multi-collateral-dai,2321,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,4737099258.027453,4737099258.027453,True,,15,,,,2023-06-10T04:27:00.000Z,0.9965936398843245,132548480.16063409,25.1438,-0.23159711,-0.33465568,-0.30494241,-0.27504151,-0.35465058,1.5388864,4720962992.050913,0.4378,4720962992.05,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-06-10 11:29:05.121173
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1224,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,156847.67545214,156847.67545214,False,,16,,,,2023-06-10T04:27:00.000Z,26019.785703639107,88343208.27472317,-8.8626,-1.30128352,-1.69125009,-4.24941416,-5.22364511,-13.59730593,25.46747142,4081142903.378619,0.3774,4081142903.38,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-06-10 11:29:05.121173
16,5805,Avalanche,AVAX,avalanche,446,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,344889529.61825085,431608979.61825085,False,,17,,,,2023-06-10T04:27:00.000Z,11.712947999774851,175237071.84927016,56.9232,-11.28415541,-15.35180579,-19.20020343,-23.74623317,-35.16242396,-19.24939007,4039673126.0853806,0.3777,8433322559.84,,2023-06-10T04:27:00.000Z,,,,,,2023-06-10 11:29:05.121173
17,5994,Shiba Inu,SHIB,shiba-inu,539,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589349131560659.5,589590943020173.0,False,,18,,,,2023-06-10T04:27:00.000Z,6.41998420262083e-06,149009070.5584223,115.5791,-12.82882477,-19.06633402,-25.21566489,-27.63031847,-42.40300932,-37.66400722,3783612114.447739,0.3538,3785164540.2,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-06-10 11:29:05.121173
18,3957,UNUS SED LEO,LEO,unus-sed-leo,27,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,930151501.9,985239504.0,False,,19,,,,2023-06-10T04:27:00.000Z,3.5390851009091793,672583.47660897,-0.0525,-0.19277708,0.41548191,-1.80278556,-1.0210341,4.63912841,-2.52152752,3291885321.962586,0.3052,3486846449.43,,2023-06-10T04:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-06-10 11:29:05.121173
